"country","year","region","sub_region","distribution","treatment","dalys_averted","doses","daly","dalys_averted_country","dalys_monetized_1","doses_country","mode_sub_region_t","mini_t_price_sub_region","maxi_t_price_sub_region","mode_region_t","mini_t_price_region","maxi_t_price_region","mode_country_t","mini_t_price_country","maxi_t_price_country","mode_global_t","mini_t_price_global","maxi_t_price_global","n_t_cost","n_rdt","mode_country_rdt","mini_rdt_price_country","maxi_rdt_price_country","mode_sub_region_rdt","mini_rdt_price_sub_region","maxi_rdt_price_sub_region","mode_region_rdt","mini_rdt_price_region","maxi_rdt_price_region","mode_global_rdt","mini_rdt_price_global","maxi_rdt_price_global","average_model_prediction","average_mean_value_from_sample","average_high_95_unc_interval","average_low_95_unc_interval","average_sd","mode_country_rdt_imputed","mini_rdt_price_country_imputed","maxi_rdt_price_country_imputed","mode_country_t_imputed","mini_t_price_country_imputed","maxi_t_price_country_imputed"
"Colombia",2011,"Americas","Latin America and the Caribbean",0.00354300788200341,"AS-PYR",0,0,11200,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1.10077568800523,1.10077568800523,1.10077568800523,1.10077568800523,1.10077568800523,2.93821110596772,1.10077568800523,1.10077568800523,2.93821110596772,1.7887604930085,0.564147540102682,2.93821110596772,44.5476697095265,43.9357017215977,132.599063737407,9.35951040361769,33.8922270961771,1.10077568800523,1.10077568800523,1.10077568800523,NA,NA,NA
"Colombia",2021,"Americas","Latin America and the Caribbean",0.0113708705958111,"AS-PYR",122137.656055556,600000,16810,1388.8114818834,23345921.01046,6822.52235748663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7009665,0.323523,0.7009665,NA,NA,NA,0.7009665,0.323523,0.7009665,0.1617615,0.1617615,0.9058644,44.5476697095265,43.9357017215977,132.599063737407,9.35951040361769,33.8922270961771,0.7009665,0.323523,0.7009665,NA,NA,NA
"Colombia",2014,"Americas","Latin America and the Caribbean",0.00334854931429433,"AS-PYR",0,0,13010,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1.03022892562204,1.03022892562204,1.03022892562204,1.03022892562204,0.156006094451337,1.6317354426245,1.03022892562204,0.156006094451337,1.6317354426245,0.529832018891333,0.156006094451337,1.90548198571836,44.5476697095265,43.9357017215977,132.599063737407,9.35951040361769,33.8922270961771,1.03022892562204,1.03022892562204,1.03022892562204,NA,NA,NA
"Colombia",2016,"Americas","Latin America and the Caribbean",0.00636291279224657,"AS-PYR",0,0,13820,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.477420989818545,0.300093193600228,0.477420989818545,NA,NA,NA,0.477420989818545,0.300093193600228,0.477420989818545,0.463780390109443,0.192059643904146,1.43226296945563,44.5476697095265,43.9357017215977,132.599063737407,9.35951040361769,33.8922270961771,0.477420989818545,0.300093193600228,0.477420989818545,NA,NA,NA
"Colombia",2012,"Americas","Latin America and the Caribbean",0.0037410547964797,"AS-PYR",0,0,11630,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29446979190801,1.19738455751491,2.91255703179303,NA,NA,NA,1.29446979190801,1.19738455751491,2.91255703179303,1.03557583352641,0.0118120368511606,2.91255703179303,44.5476697095265,43.9357017215977,132.599063737407,9.35951040361769,33.8922270961771,1.29446979190801,1.19738455751491,2.91255703179303,NA,NA,NA
"Colombia",2020,"Americas","Latin America and the Caribbean",0.0120349576484077,"AS-PYR",234097.174106481,1150000,14940,2817.34957598343,42091202.6651924,13840.2012956689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3979283724504,0.19514227530336,0.8430685857,NA,NA,NA,0.3979283724504,0.19514227530336,0.8430685857,0.16861371714,0.0089927315808,0.8857840607088,44.5476697095265,43.9357017215977,132.599063737407,9.35951040361769,33.8922270961771,0.3979283724504,0.19514227530336,0.8430685857,NA,NA,NA
"Colombia",2019,"Americas","Latin America and the Caribbean",0.0113504097950868,"AS-PYR",118066.400853704,580000,15530,1340.10203272052,20811784.5681497,6583.23768115035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.259304066222631,0.259304066222631,0.707192907879902,NA,NA,NA,0.259304066222631,0.259304066222631,0.707192907879902,0.447888841657271,0.00942923877173203,1.28190501101697,44.5476697095265,43.9357017215977,132.599063737407,9.35951040361769,33.8922270961771,0.259304066222631,0.259304066222631,0.707192907879902,NA,NA,NA
"Colombia",2013,"Americas","Latin America and the Caribbean",0.00409921498667469,"AS-PYR",0,0,12360,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.769323450208255,0.153864690041651,1.78329175758274,NA,NA,NA,0.769323450208255,0.153864690041651,1.78329175758274,0.538526415145779,0.153864690041651,1.78329175758274,44.5476697095265,43.9357017215977,132.599063737407,9.35951040361769,33.8922270961771,0.769323450208255,0.153864690041651,1.78329175758274,NA,NA,NA
"Colombia",2015,"Americas","Latin America and the Caribbean",0.00505073355622816,"AS-PYR",0,0,13200,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01259846130138,1.01259846130138,1.01259846130138,NA,NA,NA,1.01259846130138,1.01259846130138,1.01259846130138,0.267213482843419,0.236554251654016,2.1095801277112,44.5476697095265,43.9357017215977,132.599063737407,9.35951040361769,33.8922270961771,1.01259846130138,1.01259846130138,1.01259846130138,NA,NA,NA
"Colombia",2018,"Americas","Latin America and the Caribbean",0.00763890647222424,"AS-PYR",10178.1380046296,50000,14790,77.7498442787568,1149920.19688281,381.945323611212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.472397319072757,0.261061676329682,1.21828782287185,NA,NA,NA,0.472397319072757,0.261061676329682,1.21828782287185,0.472397319072757,0.161858239324403,1.66184404246437,44.5476697095265,43.9357017215977,132.599063737407,9.35951040361769,33.8922270961771,0.472397319072757,0.261061676329682,1.21828782287185,NA,NA,NA
"Djibouti",2022,"Africa","Sub-Saharan Africa",0.00455198983018857,"AS-PYR",656460.588261158,3224856,5780,2988.2019216844,17271807.1073358,14679.5117158226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.032,0.65,NA,NA,NA,0.25,0.032,0.65,0.3,0.032,0.9,7.19962338739822,7.3076177382092,21.7068645130057,1.43992467747965,5.36371942361168,0.25,0.032,0.65,NA,NA,NA
"Guyana",2019,"Americas","Latin America and the Caribbean",0.00249325932882448,"AS-PYR",118066.400853704,580000,13240,294.370155349227,3897460.85682377,1446.0904107182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.259304066222631,0.259304066222631,0.707192907879902,NA,NA,NA,0.259304066222631,0.259304066222631,0.707192907879902,0.447888841657271,0.00942923877173203,1.28190501101697,8.80153959109433,8.85553676649982,28.6365020233764,1.72790961297557,7.16362527046123,0.259304066222631,0.259304066222631,0.707192907879902,NA,NA,NA
"Guyana",2018,"Americas","Latin America and the Caribbean",0.00250505199189858,"AS-PYR",10178.1380046296,50000,12600,25.496764882316,321259.237517182,125.252599594929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.372945251899545,0.372945251899545,0.397808268692848,0.472397319072757,0.261061676329682,1.21828782287185,0.472397319072757,0.261061676329682,1.21828782287185,0.472397319072757,0.161858239324403,1.66184404246437,8.80153959109433,8.85553676649982,28.6365020233764,1.72790961297557,7.16362527046123,0.372945251899545,0.372945251899545,0.397808268692848,NA,NA,NA
"Guyana",2011,"Americas","Latin America and the Caribbean",0.0015277034873882,"AS-PYR",0,0,10070,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10077568800523,1.10077568800523,2.93821110596772,NA,NA,NA,1.10077568800523,1.10077568800523,2.93821110596772,1.7887604930085,0.564147540102682,2.93821110596772,8.80153959109433,8.85553676649982,28.6365020233764,1.72790961297557,7.16362527046123,1.10077568800523,1.10077568800523,2.93821110596772,NA,NA,NA
"Guyana",2013,"Americas","Latin America and the Caribbean",0.00325569891796839,"AS-PYR",0,0,11270,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.769323450208255,0.153864690041651,1.78329175758274,NA,NA,NA,0.769323450208255,0.153864690041651,1.78329175758274,0.538526415145779,0.153864690041651,1.78329175758274,8.80153959109433,8.85553676649982,28.6365020233764,1.72790961297557,7.16362527046123,0.769323450208255,0.153864690041651,1.78329175758274,NA,NA,NA
"Guyana",2021,"Americas","Latin America and the Caribbean",0.00286353467561521,"AS-PYR",122137.656055556,600000,23020,349.745413313448,8051139.41447556,1718.12080536913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.7009665,0.7009665,0.7009665,0.7009665,0.323523,0.7009665,0.7009665,0.323523,0.7009665,0.1617615,0.1617615,0.9058644,8.80153959109433,8.85553676649982,28.6365020233764,1.72790961297557,7.16362527046123,0.7009665,0.7009665,0.7009665,NA,NA,NA
"Guyana",2022,"Americas","Latin America and the Caribbean",0.00288662769719275,"AS-PYR",656460.588261158,3224856,37710,1894.95731619011,71458840.3935289,9308.95864905824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.65,0.65,0.65,0.7,0.65,0.9,0.7,0.65,0.9,0.3,0.032,0.9,8.80153959109433,8.85553676649982,28.6365020233764,1.72790961297557,7.16362527046123,0.65,0.65,0.65,NA,NA,NA
"Haiti",2011,"Americas","Latin America and the Caribbean",0.00320309454398407,"AS-PYR",0,0,2860,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10077568800523,1.10077568800523,2.93821110596772,NA,NA,NA,1.10077568800523,1.10077568800523,2.93821110596772,1.7887604930085,0.564147540102682,2.93821110596772,3.76180321991557,3.83379945378955,11.5373964783057,0.737961397208318,2.89784841342779,1.10077568800523,1.10077568800523,2.93821110596772,NA,NA,NA
"Haiti",2012,"Americas","Latin America and the Caribbean",0.00291303265343165,"AS-PYR",0,0,2810,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29446979190801,1.19738455751491,2.91255703179303,NA,NA,NA,1.29446979190801,1.19738455751491,2.91255703179303,1.03557583352641,0.0118120368511606,2.91255703179303,3.76180321991557,3.83379945378955,11.5373964783057,0.737961397208318,2.89784841342779,1.29446979190801,1.19738455751491,2.91255703179303,NA,NA,NA
"Haiti",2020,"Americas","Latin America and the Caribbean",0.00464112729571223,"AS-PYR",234097.174106481,1150000,3140,1086.47478459469,3411530.82362732,5337.29639006906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.19514227530336,0.19514227530336,0.19514227530336,0.3979283724504,0.19514227530336,0.8430685857,0.3979283724504,0.19514227530336,0.8430685857,0.16861371714,0.0089927315808,0.8857840607088,3.76180321991557,3.83379945378955,11.5373964783057,0.737961397208318,2.89784841342779,0.19514227530336,0.19514227530336,0.19514227530336,NA,NA,NA
"Haiti",2021,"Americas","Latin America and the Caribbean",0.00250315031003492,"AS-PYR",122137.656055556,600000,3180,305.728911622402,972217.938959238,1501.89018602095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7009665,0.323523,0.7009665,NA,NA,NA,0.7009665,0.323523,0.7009665,0.1617615,0.1617615,0.9058644,3.76180321991557,3.83379945378955,11.5373964783057,0.737961397208318,2.89784841342779,0.7009665,0.323523,0.7009665,NA,NA,NA
"Haiti",2016,"Americas","Latin America and the Caribbean",0.00199775087139691,"AS-PYR",0,0,3150,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.33405828687589,0.300093193600228,0.33405828687589,0.477420989818545,0.300093193600228,0.477420989818545,0.477420989818545,0.300093193600228,0.477420989818545,0.463780390109443,0.192059643904146,1.43226296945563,3.76180321991557,3.83379945378955,11.5373964783057,0.737961397208318,2.89784841342779,0.33405828687589,0.300093193600228,0.33405828687589,NA,NA,NA
"Haiti",2022,"Americas","Latin America and the Caribbean",0.00388584497699025,"AS-PYR",656460.588261158,3224856,3310,2550.90407948668,8443492.50310091,12531.2904891169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.65,0.9,NA,NA,NA,0.7,0.65,0.9,0.3,0.032,0.9,3.76180321991557,3.83379945378955,11.5373964783057,0.737961397208318,2.89784841342779,0.7,0.65,0.9,NA,NA,NA
"Haiti",2017,"Americas","Latin America and the Caribbean",0.00220453215657117,"AS-PYR",0,0,3210,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.274540290678583,0.274540290678583,0.274540290678583,0.274540290678583,0.274540290678583,0.522933887006825,0.274540290678583,0.274540290678583,0.522933887006825,0.228783575565486,0.0117660124576536,1.50604959457966,3.76180321991557,3.83379945378955,11.5373964783057,0.737961397208318,2.89784841342779,0.274540290678583,0.274540290678583,0.274540290678583,NA,NA,NA
"Haiti",2013,"Americas","Latin America and the Caribbean",0.00354421801663518,"AS-PYR",0,0,3000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.584685822158274,0.584685822158274,0.584685822158274,0.769323450208255,0.153864690041651,1.78329175758274,0.769323450208255,0.153864690041651,1.78329175758274,0.538526415145779,0.153864690041651,1.78329175758274,3.76180321991557,3.83379945378955,11.5373964783057,0.737961397208318,2.89784841342779,0.584685822158274,0.584685822158274,0.584685822158274,NA,NA,NA
"India",2011,"Asia","Southern Asia",0.679998539241397,"AS-PYR",0,0,4430,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18677378863064,0.824549788796419,1.46196771063195,NA,NA,NA,1.18677378863064,0.824549788796419,1.46196771063195,1.7887604930085,0.564147540102682,2.93821110596772,10.0434746254205,10.0434746254205,29.9864314085136,2.06989172387699,7.59560267370513,1.18677378863064,0.824549788796419,1.46196771063195,NA,NA,NA
"India",2013,"Asia","Southern Asia",0.620091173621694,"AS-PYR",0,0,4950,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.615458760166604,0.538526415145779,1.19398999472321,NA,NA,NA,0.615458760166604,0.538526415145779,1.19398999472321,0.538526415145779,0.153864690041651,1.78329175758274,10.0434746254205,10.0434746254205,29.9864314085136,2.06989172387699,7.59560267370513,0.615458760166604,0.538526415145779,1.19398999472321,NA,NA,NA
"India",2014,"Asia","Southern Asia",0.654068149179563,"AS-PYR",0,0,5130,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441526682409444,0.223706852420785,1.90548198571836,NA,NA,NA,0.441526682409444,0.223706852420785,1.90548198571836,0.529832018891333,0.156006094451337,1.90548198571836,10.0434746254205,10.0434746254205,29.9864314085136,2.06989172387699,7.59560267370513,0.441526682409444,0.223706852420785,1.90548198571836,NA,NA,NA
"India",2015,"Asia","Southern Asia",0.705867592568008,"AS-PYR",0,0,5350,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576618568241062,0.309405085397643,2.1095801277112,NA,NA,NA,0.576618568241062,0.309405085397643,2.1095801277112,0.267213482843419,0.236554251654016,2.1095801277112,10.0434746254205,10.0434746254205,29.9864314085136,2.06989172387699,7.59560267370513,0.576618568241062,0.309405085397643,2.1095801277112,NA,NA,NA
"India",2019,"Asia","Southern Asia",0.525994221158083,"AS-PYR",118066.400853704,580000,6830,62102.2445619818,424158330.358336,305076.648271688,NA,NA,NA,0.268261843055776,0.268261843055776,0.268261843055776,0.268261843055776,0.268261843055776,0.268261843055776,NA,NA,NA,NA,NA,0.447888841657271,0.247517517757966,1.28190501101697,NA,NA,NA,0.447888841657271,0.247517517757966,1.28190501101697,0.447888841657271,0.00942923877173203,1.28190501101697,10.0434746254205,10.0434746254205,29.9864314085136,2.06989172387699,7.59560267370513,0.447888841657271,0.247517517757966,1.28190501101697,0.268261843055776,0.268261843055776,0.268261843055776
"India",2022,"Asia","Southern Asia",0.376260817914856,"AS-PYR",656460.588261158,3224856,8210,247000.39786801,2027873266.49637,1213386.95621763,NA,NA,NA,0.2271,0.2271,0.2271,0.2271,0.2271,0.2271,NA,NA,NA,NA,NA,0.33,0.23,0.8278,NA,NA,NA,0.33,0.23,0.8278,0.3,0.032,0.9,10.0434746254205,10.0434746254205,29.9864314085136,2.06989172387699,7.59560267370513,0.33,0.23,0.8278,0.2271,0.2271,0.2271
"India",2018,"Asia","Southern Asia",0.549027382158386,"AS-PYR",10178.1380046296,50000,6520,5588.07646392858,36434258.5448144,27451.3691079193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4102397770895,0.261061676329682,1.30928646433534,NA,NA,NA,0.4102397770895,0.261061676329682,1.30928646433534,0.472397319072757,0.161858239324403,1.66184404246437,10.0434746254205,10.0434746254205,29.9864314085136,2.06989172387699,7.59560267370513,0.4102397770895,0.261061676329682,1.30928646433534,NA,NA,NA
"India",2016,"Asia","Southern Asia",0.683447869434681,"AS-PYR",0,0,5660,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.463780390109443,0.192059643904146,1.43226296945563,NA,NA,NA,0.463780390109443,0.192059643904146,1.43226296945563,0.463780390109443,0.192059643904146,1.43226296945563,10.0434746254205,10.0434746254205,29.9864314085136,2.06989172387699,7.59560267370513,0.463780390109443,0.192059643904146,1.43226296945563,NA,NA,NA
"India",2020,"Asia","Southern Asia",0.469379017031584,"AS-PYR",234097.174106481,1150000,6430,109880.301471972,706530338.464778,539785.869586321,NA,NA,NA,0.25528116774996,0.25528116774996,0.25528116774996,0.25528116774996,0.25528116774996,0.25528116774996,NA,NA,NA,NA,NA,0.37274872402416,0.24100520636544,0.8857840607088,NA,NA,NA,0.37274872402416,0.24100520636544,0.8857840607088,0.16861371714,0.0089927315808,0.8857840607088,10.0434746254205,10.0434746254205,29.9864314085136,2.06989172387699,7.59560267370513,0.37274872402416,0.24100520636544,0.8857840607088,0.25528116774996,0.25528116774996,0.25528116774996
"India",2012,"Asia","Southern Asia",0.624724240760449,"AS-PYR",0,0,4770,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03557583352641,0.477659353214057,2.31337932686361,NA,NA,NA,1.03557583352641,0.477659353214057,2.31337932686361,1.03557583352641,0.0118120368511606,2.91255703179303,10.0434746254205,10.0434746254205,29.9864314085136,2.06989172387699,7.59560267370513,1.03557583352641,0.477659353214057,2.31337932686361,NA,NA,NA
"India",2021,"Asia","Southern Asia",0.473520964133651,"AS-PYR",122137.656055556,600000,7220,57834.7406524509,417566827.510695,284112.578480191,NA,NA,NA,0.244906911,0.244906911,0.244906911,0.244906911,0.244906911,0.244906911,NA,NA,NA,NA,NA,0.3558753,0.2480343,0.7009665,NA,NA,NA,0.3558753,0.2480343,0.7009665,0.1617615,0.1617615,0.9058644,10.0434746254205,10.0434746254205,29.9864314085136,2.06989172387699,7.59560267370513,0.3558753,0.2480343,0.7009665,0.244906911,0.244906911,0.244906911
"India",2017,"Asia","Southern Asia",0.621206505133647,"AS-PYR",0,0,6050,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.549080581357166,0.286959970494995,1.50604959457966,NA,NA,NA,0.549080581357166,0.286959970494995,1.50604959457966,0.228783575565486,0.0117660124576536,1.50604959457966,10.0434746254205,10.0434746254205,29.9864314085136,2.06989172387699,7.59560267370513,0.549080581357166,0.286959970494995,1.50604959457966,NA,NA,NA
"Indonesia",2022,"Asia","South-Eastern Asia",0.128343908382878,"AS-PYR",656460.588261158,3224856,14250,84252.7175967601,1200601225.75383,413890.623011974,0.2271,0.2271,0.2271,0.2271,0.2271,0.2271,0.2271,0.2271,0.2271,NA,NA,NA,NA,NA,0.33,0.23,0.8278,NA,NA,NA,0.33,0.23,0.8278,0.3,0.032,0.9,12.095367290829,12.3293550509195,38.0140114854626,2.35787665937292,9.88148309920406,0.33,0.23,0.8278,0.2271,0.2271,0.2271
"Indonesia",2020,"Asia","South-Eastern Asia",0.0873473418714361,"AS-PYR",234097.174106481,1150000,11830,20447.7658978159,241897070.571162,100449.443152152,0.25528116774996,0.25528116774996,0.25528116774996,0.25528116774996,0.25528116774996,0.25528116774996,0.25528116774996,0.25528116774996,0.25528116774996,NA,NA,NA,NA,2,0.2810228619,0.2810228619,0.2810228619,0.37274872402416,0.24100520636544,0.8857840607088,0.37274872402416,0.24100520636544,0.8857840607088,0.16861371714,0.0089927315808,0.8857840607088,12.095367290829,12.3293550509195,38.0140114854626,2.35787665937292,9.88148309920406,0.2810228619,0.2810228619,0.2810228619,0.25528116774996,0.25528116774996,0.25528116774996
"Indonesia",2021,"Asia","South-Eastern Asia",0.090111190678413,"AS-PYR",122137.656055556,600000,12730,11005.9696138366,140105993.18414,54066.7144070478,0.244906911,0.244906911,0.244906911,0.244906911,0.244906911,0.244906911,0.244906911,0.244906911,0.244906911,NA,NA,NA,NA,1,0.7009665,0.7009665,0.7009665,0.3558753,0.2480343,0.7009665,0.3558753,0.2480343,0.7009665,0.1617615,0.1617615,0.9058644,12.095367290829,12.3293550509195,38.0140114854626,2.35787665937292,9.88148309920406,0.7009665,0.7009665,0.7009665,0.244906911,0.244906911,0.244906911
"Indonesia",2016,"Asia","South-Eastern Asia",0.0598763034334619,"AS-PYR",0,0,10150,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.463780390109443,0.192059643904146,1.43226296945563,NA,NA,NA,0.463780390109443,0.192059643904146,1.43226296945563,0.463780390109443,0.192059643904146,1.43226296945563,12.095367290829,12.3293550509195,38.0140114854626,2.35787665937292,9.88148309920406,0.463780390109443,0.192059643904146,1.43226296945563,NA,NA,NA
"Indonesia",2018,"Asia","South-Eastern Asia",0.0539370609859544,"AS-PYR",10178.1380046296,50000,11320,548.978850279168,6214440.58516019,2696.85304929772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4102397770895,0.261061676329682,1.30928646433534,NA,NA,NA,0.4102397770895,0.261061676329682,1.30928646433534,0.472397319072757,0.161858239324403,1.66184404246437,12.095367290829,12.3293550509195,38.0140114854626,2.35787665937292,9.88148309920406,0.4102397770895,0.261061676329682,1.30928646433534,NA,NA,NA
"Indonesia",2014,"Asia","South-Eastern Asia",0.068297921766651,"AS-PYR",0,0,9890,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.513642707202986,0.513642707202986,0.513642707202986,0.559267131051962,0.223706852420785,1.90548198571836,0.441526682409444,0.223706852420785,1.90548198571836,0.529832018891333,0.156006094451337,1.90548198571836,12.095367290829,12.3293550509195,38.0140114854626,2.35787665937292,9.88148309920406,0.513642707202986,0.513642707202986,0.513642707202986,NA,NA,NA
"Indonesia",2013,"Asia","South-Eastern Asia",0.086665765752749,"AS-PYR",0,0,9710,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.584685822158274,0.584685822158274,0.868412310595079,0.584685822158274,0.538526415145779,1.19398999472321,0.615458760166604,0.538526415145779,1.19398999472321,0.538526415145779,0.153864690041651,1.78329175758274,12.095367290829,12.3293550509195,38.0140114854626,2.35787665937292,9.88148309920406,0.584685822158274,0.584685822158274,0.868412310595079,NA,NA,NA
"Indonesia",2015,"Asia","South-Eastern Asia",0.0618769481022408,"AS-PYR",0,0,9880,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576618568241062,0.309405085397643,2.1095801277112,NA,NA,NA,0.576618568241062,0.309405085397643,2.1095801277112,0.267213482843419,0.236554251654016,2.1095801277112,12.095367290829,12.3293550509195,38.0140114854626,2.35787665937292,9.88148309920406,0.576618568241062,0.309405085397643,2.1095801277112,NA,NA,NA
"Indonesia",2019,"Asia","South-Eastern Asia",0.0733884680382389,"AS-PYR",118066.400853704,580000,11980,8664.71228544193,103803253.179594,42565.3114621785,0.268261843055776,0.268261843055776,0.268261843055776,0.268261843055776,0.268261843055776,0.268261843055776,0.268261843055776,0.268261843055776,0.268261843055776,NA,NA,NA,NA,1,0.412529196263276,0.412529196263276,0.412529196263276,0.447888841657271,0.412529196263276,1.28190501101697,0.447888841657271,0.247517517757966,1.28190501101697,0.447888841657271,0.00942923877173203,1.28190501101697,12.095367290829,12.3293550509195,38.0140114854626,2.35787665937292,9.88148309920406,0.412529196263276,0.412529196263276,0.412529196263276,0.268261843055776,0.268261843055776,0.268261843055776
